"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","DataSource"
"MN","WD","GW","IR",NA,"wagner robert","wagner","guck charles","1977-1402","T135N-R39W-S32",NA,"135072",NA,"135072","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","otter tail river",NA,NA,"Otter Tail",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.472,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"wagner s landscaping incorporated","NA","NA","1975-1116","T150N-R48W-S7",NA,"2",NA,"NA","NA",NA,NA,"Nursery Irrigation",NA,NA,NA,"red lake river","NA","red lake river","red lake river",NA,NA,"Polk",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"wagner s landscaping incorporated","NA","NA","1975-1116","T150N-R48W-S7",NA,"1",NA,"NA","NA",NA,NA,"Nursery Irrigation",NA,NA,NA,"red lake river","NA","red lake river","red lake river",NA,NA,"Polk",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7238,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"wagner trust","NA","wagner mark","1982-1031","T135N-R39W-S29",NA,"1",NA,"NA","56021300",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"head","NA","head","otter tail river",NA,NA,"Otter Tail",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"wahlfors jack b","NA","NA","1977-6402","T118N-R23W-S26",NA,"1",NA,"100286","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53754,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"waite park city of","NA","seh incorporated st cloud seh incorporated brainerd","1984-3199","T124N-R28W-S9",NA,"1",NA,"228773","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","sauk river",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.799,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"waite park city of","NA","seh incorporated st cloud seh incorporated brainerd","1984-3199","T124N-R28W-S9",NA,"3",NA,"228769","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","sauk river",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.514,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"waite park city of","NA","seh incorporated st cloud seh incorporated brainerd","1984-3199","T124N-R28W-S9",NA,"4",NA,"420987","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","sauk river",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.543,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"waite park city of","NA","seh incorporated st cloud seh incorporated brainerd","1984-3199","T124N-R28W-S9",NA,"5",NA,"642019","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qwta","water table","qwta","sauk river",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.721,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"wakefield lowell","NA","NA","1971-1228","T125N-R36W-S32",NA,"1",NA,"NA","61002400",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"mccloud","NA","mccloud","north fork crow river",NA,NA,"Pope",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"wakefield pork incorporated","clff 2","NA","1998-4121","T103N-R29W-S36",NA,"1",NA,"609152","NA",NA,NA,"Livestock Watering",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","blue earth river",NA,NA,"Martin",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7923,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"wakefield pork incorporated","mp2","NA","1994-4103","T105N-R28W-S28",NA,"1",NA,"524888","NA",NA,NA,"Livestock Watering",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","blue earth river",NA,NA,"Blue Earth",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4503,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"wakefield pork incorporated","mp2","NA","1994-4103","T105N-R28W-S28",NA,"2",NA,"524889","NA",NA,NA,"Livestock Watering",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","blue earth river",NA,NA,"Blue Earth",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8043,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"wakefield pork incorporated","mp1","NA","1994-4039","T105N-R28W-S29",NA,"2",NA,"516482","NA",NA,NA,"Livestock Watering",NA,NA,NA,"cjdn","jordan","cjdn","blue earth river",NA,NA,"Blue Earth",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.955,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"wakefield pork incorporated","mp1","NA","1994-4039","T105N-R28W-S29",NA,"1",NA,"516481","NA",NA,NA,"Livestock Watering",NA,NA,NA,"cjdn","jordan","cjdn","blue earth river",NA,NA,"Blue Earth",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.192,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"walden utilities incorporated","NA","NA","1989-3532","T124N-R28W-S26",NA,"1",NA,"456062","NA",NA,NA,"Private Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","mississippi river st cloud",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9904,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"waldorf city of","NA","seh incorporated st paul","1975-4265","T105N-R24W-S3",NA,"1",NA,"213143","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"opvlostp","platville st peter","opvlostp","le sueur river",NA,NA,"Waseca",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.024,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"walesch jake","french lake open golf club","bannwarth justin","1989-6194","T120N-R22W-S31",NA,"1",NA,"249076","NA",NA,NA,"Golf Course Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"walesch jake","french lake open golf club","bannwarth justin","1989-6194","T120N-R22W-S31",NA,"2",NA,"NA","NA",NA,NA,"Golf Course Irrigation",NA,NA,NA,"NA","NA","NA","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1255,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"walker city of","NA","NA","1979-3226","T142N-R31W-S22",NA,"1",NA,"241600","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","leech lake river",NA,NA,"Cass",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"walker city of","NA","NA","1979-3226","T142N-R31W-S22",NA,"2",NA,"241951","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","leech lake river",NA,NA,"Cass",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"walker city of","NA","NA","1979-3226","T142N-R31W-S22",NA,"3",NA,"625355","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","leech lake river",NA,NA,"Cass",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.649,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW",NA,NA,"walker richard","NA","NA","1983-1058","T125N-R41W-S35",NA,"1",NA,"NA","75002400",NA,NA,"Aquaculture",NA,NA,NA,"long","NA","long","chippewa river",NA,NA,"Stevens",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW",NA,NA,"walker richard","NA","NA","1983-1058","T125N-R41W-S35",NA,"2",NA,"NA","75002400",NA,NA,"Aquaculture",NA,NA,NA,"long","NA","long","chippewa river",NA,NA,"Stevens",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"wallace michael j","NA","NA","1990-3204","T35N-R24W-S34",NA,"1",NA,"424100","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","rum river",NA,NA,"Isanti",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"wallace scott malone greg t","NA","NA","2003-1013","T134N-R36W-S15",NA,"668533",NA,"668533","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","redeye river",NA,NA,"Otter Tail",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.711964,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"wallin arlo l","NA","wallin lorn","1976-5081","T101N-R21W-S24",NA,"1",NA,"125909","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"dcvaomaq","cedar valley maquoketa","dcvaomaq","shell rock river",NA,NA,"Freeborn",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"walnut grove city of","walnut grove","armitage kerwin","1980-4175","T109N-R38W-S30",NA,"2",NA,"221733","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"kret","cretaceous","kret","cottonwood river",NA,NA,"Redwood",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.954,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"walnut grove city of","walnut grove","armitage kerwin","1980-4175","T109N-R38W-S30",NA,"1",NA,"221732","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"kret","cretaceous","kret","cottonwood river",NA,NA,"Redwood",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.425,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"walsh roger","NA","NA","2007-0358","T122N-R34W-S14",NA,"1",NA,"746019","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","north fork crow river",NA,NA,"Kandiyohi",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"walsh roger","NA","NA","2007-0358","T122N-R34W-S14",NA,"2",NA,"746020","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","north fork crow river",NA,NA,"Kandiyohi",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"walsh roger","NA","NA","2007-0358","T122N-R34W-S14",NA,"3",NA,"746021","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","north fork crow river",NA,NA,"Kandiyohi",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"walsh roger","NA","NA","1998-4183","T122N-R34W-S14 NESW",NA,"1",NA,"603513","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","north fork crow river",NA,NA,"Kandiyohi",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"walsh roger","NA","NA","1998-4183","T122N-R34W-S14 NESW",NA,"2",NA,"603542","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","north fork crow river",NA,NA,"Kandiyohi",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"walsh roger","NA","NA","1992-4118","T122N-R34W-S31",NA,"1",NA,"496689","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","north fork crow river",NA,NA,"Kandiyohi",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"walsh roger","NA","NA","1998-3147","T123N-R34W-S22",NA,"1",NA,"594201","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","north fork crow river",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"walters city of","NA","NA","1985-4156","T102N-R24W-S26",NA,"1",NA,"241138","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"ogsc","galena","ogsc","blue earth river",NA,NA,"Faribault",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.181,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"waltham city of","NA","NA","1984-5058","T104N-R17W-S9",NA,"1",NA,"213419","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"dcom","cedar valley maquoketa","dcom","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.408,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"walz peter r","NA","NA","1989-3408","T123N-R29W-S15",NA,"1",NA,"451874","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","sauk river",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.698,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"walz peter r","NA","NA","1989-3408","T123N-R29W-S15",NA,"2",NA,"451862","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","sauk river",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.698,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"wanamingo city of","wanamingo water supply","NA","1968-0181","T110N-R16W-S30",NA,"1",NA,"218585","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"cjdn","jordan","cjdn","zumbro river",NA,NA,"Goodhue",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1134,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"wanamingo city of","wanamingo water supply","NA","1968-0181","T110N-R16W-S30",NA,"2",NA,"489233","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"cjdncstl","jordan st lawrence","cjdncstl","zumbro river",NA,NA,"Goodhue",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7741,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"wanda city of","NA","NA","1975-4186","T110N-R36W-S19",NA,"2",NA,"241350","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"NA","NA","NA","cottonwood river",NA,NA,"Redwood",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"wanda city of","NA","NA","1975-4186","T110N-R36W-S19",NA,"1",NA,"241349","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"NA","NA","NA","cottonwood river",NA,NA,"Redwood",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2839,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"wapicada golf course","9 holes in sec 22","NA","1964-0370","T36N-R30W-S22",NA,"1well",NA,"267127","NA",NA,NA,"Golf Course Irrigation",NA,NA,NA,"NA","NA","NA","mississippi river st cloud",NA,NA,"Benton",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"wapicada golf course","9 holes in sec 22","NA","1964-0370","T36N-R30W-S22",NA,"1pit",NA,"NA","NA",NA,NA,"Golf Course Irrigation",NA,NA,NA,"NA","NA","NA","mississippi river st cloud",NA,NA,"Benton",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.980686,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"wapicada golf course","near mayhew creek","NA","1990-3046","T36N-R30W-S28",NA,"1pit",NA,"NA","NA",NA,NA,"Golf Course Irrigation",NA,NA,NA,"NA","NA","NA","mississippi river st cloud",NA,NA,"Benton",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"wapicada golf course","near mayhew creek","NA","1990-3046","T36N-R30W-S28",NA,"1",NA,"449550","NA",NA,NA,"Golf Course Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","mississippi river st cloud",NA,NA,"Benton",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.265042,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"warba city of","NA","NA","1979-2190","T54N-R23W-S28 NESW",NA,"2",NA,"228876","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","mississippi river grand rapids",NA,NA,"Itasca",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3908,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"warba city of","NA","NA","1979-2190","T54N-R23W-S28 NESW",NA,"3",NA,"171249","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","mississippi river grand rapids",NA,NA,"Itasca",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0816,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"ward richard","NA","ward family incorporated","1990-3124","T124N-R30W-S30",NA,"2",NA,"449025","NA",NA,NA,"Campground/Wayside/Highway Rest Area Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","mississippi river sartell",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"ward richard","NA","ward family incorporated","1990-3124","T124N-R30W-S30",NA,"3",NA,"539346","NA",NA,NA,"Campground/Wayside/Highway Rest Area Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","sauk river",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
