"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","SourceNumber2","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","County2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","SITESELECTION_STATE_NAME","SITESELECTION_StateFIPS","SITESELECTION_CNTY_FIPS","SITESELECTION_ST_CNTY_FIPS","SITESELECTION_X","SITESELECTION_CDC_Region","SITESELECTION_huc2","DataSource"
"MS","WD",NA,"IN",NA,"ALLENS INCORPORATED",NA,NA,"P15281",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sunflower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199000000953674,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD","GW","IN",NA,"AMERICAS CATCH","AMERICAS CATCH","AMERICAS CATCH","420043",NA,NA,NA,NA,NA,NA,NA,NA,"","THE PLANT SYSTEM.  MS-GW-15113 & 16187",NA,NA,NA,NA,NA,NA,NA,"Sunflower Road Rt 1","Itta Bena","Leflore","MS",NA,"Sunflower Road Rt 1","Itta Bena","LEFLORE","MS",NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248999997973442,"MGD",NA,NA,NA,"E_110044471871","MS0044032","AMERICAS CATCH","SUNFLOWER ROAD RT 1","SUNFLOWER ROAD RT 1","OK","ITTA BENA","MS","LEFLORE","38941","GOOD","(662) 254-7200","33.540556","-90.396944","31171","SEAFOOD PRODUCT PREPARATION AND PACKAGING","NA","NA","NA","NA","NA","NA","NA","38941 _ (662) 254-7200","ITTA BENA_SUNFLOWER ROAD RT 1","FRS","FRS, NPDES","N","Mississippi","28","83","28083","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN",NA,"AMERICAS CATCH","AMERICAS CATCH","AMERICAS CATCH","420043",NA,NA,NA,NA,NA,NA,NA,NA,"","THE PLANT SYSTEM.  MS-GW-15113 & 16187",NA,NA,NA,NA,NA,NA,NA,"Sunflower Road Rt 1","Itta Bena","Leflore","MS",NA,"Sunflower Road Rt 1","Itta Bena","LEFLORE","MS",NA,NA,NA,NA,NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.238999992609024,"MGD",NA,NA,NA,"E_110044471871","MS0044032","AMERICAS CATCH","SUNFLOWER ROAD RT 1","SUNFLOWER ROAD RT 1","OK","ITTA BENA","MS","LEFLORE","38941","GOOD","(662) 254-7200","33.540556","-90.396944","31171","SEAFOOD PRODUCT PREPARATION AND PACKAGING","NA","NA","NA","NA","NA","NA","NA","38941 _ (662) 254-7200","ITTA BENA_SUNFLOWER ROAD RT 1","FRS","FRS, NPDES","N","Mississippi","28","83","28083","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN",NA,"AMERICAS CATCH","AMERICAS CATCH","AMERICAS CATCH","420043",NA,NA,NA,NA,NA,NA,NA,NA,"","THE PLANT SYSTEM.  MS-GW-15113 & 16187",NA,NA,NA,NA,NA,NA,NA,"Sunflower Road Rt 1","Itta Bena","Leflore","MS",NA,"Sunflower Road Rt 1","Itta Bena","LEFLORE","MS",NA,NA,NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287999987602234,"MGD",NA,NA,NA,"E_110044471871","MS0044032","AMERICAS CATCH","SUNFLOWER ROAD RT 1","SUNFLOWER ROAD RT 1","OK","ITTA BENA","MS","LEFLORE","38941","GOOD","(662) 254-7200","33.540556","-90.396944","31171","SEAFOOD PRODUCT PREPARATION AND PACKAGING","NA","NA","NA","NA","NA","NA","NA","38941 _ (662) 254-7200","ITTA BENA_SUNFLOWER ROAD RT 1","FRS","FRS, NPDES","N","Mississippi","28","83","28083","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN",NA,"AMERICAS CATCH","AMERICAS CATCH","AMERICAS CATCH","420043",NA,NA,NA,NA,NA,NA,NA,NA,"","THE PLANT SYSTEM.  MS-GW-15113 & 16187",NA,NA,NA,NA,NA,NA,NA,"Sunflower Road Rt 1","Itta Bena","Leflore","MS",NA,"Sunflower Road Rt 1","Itta Bena","LEFLORE","MS",NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296999990940094,"MGD",NA,NA,NA,"E_110044471871","MS0044032","AMERICAS CATCH","SUNFLOWER ROAD RT 1","SUNFLOWER ROAD RT 1","OK","ITTA BENA","MS","LEFLORE","38941","GOOD","(662) 254-7200","33.540556","-90.396944","31171","SEAFOOD PRODUCT PREPARATION AND PACKAGING","NA","NA","NA","NA","NA","NA","NA","38941 _ (662) 254-7200","ITTA BENA_SUNFLOWER ROAD RT 1","FRS","FRS, NPDES","N","Mississippi","28","83","28083","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN",NA,"AMERICAS CATCH","AMERICAS CATCH","AMERICAS CATCH","420043",NA,NA,NA,NA,NA,NA,NA,NA,"","THE PLANT SYSTEM.  MS-GW-15113 & 16187",NA,NA,NA,NA,NA,NA,NA,"Sunflower Road Rt 1","Itta Bena","Leflore","MS",NA,"Sunflower Road Rt 1","Itta Bena","LEFLORE","MS",NA,NA,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279000014066696,"MGD",NA,NA,NA,"E_110044471871","MS0044032","AMERICAS CATCH","SUNFLOWER ROAD RT 1","SUNFLOWER ROAD RT 1","OK","ITTA BENA","MS","LEFLORE","38941","GOOD","(662) 254-7200","33.540556","-90.396944","31171","SEAFOOD PRODUCT PREPARATION AND PACKAGING","NA","NA","NA","NA","NA","NA","NA","38941 _ (662) 254-7200","ITTA BENA_SUNFLOWER ROAD RT 1","FRS","FRS, NPDES","N","Mississippi","28","83","28083","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN",NA,"AMERICAS CATCH","AMERICAS CATCH","AMERICAS CATCH","420043",NA,NA,NA,NA,NA,NA,NA,NA,"","THE PLANT SYSTEM.  MS-GW-15113 & 16187",NA,NA,NA,NA,NA,NA,NA,"Sunflower Road Rt 1","Itta Bena","Leflore","MS",NA,"Sunflower Road Rt 1","Itta Bena","LEFLORE","MS",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289000004529953,"MGD",NA,NA,NA,"E_110044471871","MS0044032","AMERICAS CATCH","SUNFLOWER ROAD RT 1","SUNFLOWER ROAD RT 1","OK","ITTA BENA","MS","LEFLORE","38941","GOOD","(662) 254-7200","33.540556","-90.396944","31171","SEAFOOD PRODUCT PREPARATION AND PACKAGING","NA","NA","NA","NA","NA","NA","NA","38941 _ (662) 254-7200","ITTA BENA_SUNFLOWER ROAD RT 1","FRS","FRS, NPDES","N","Mississippi","28","83","28083","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN",NA,"AMERICAS CATCH","AMERICAS CATCH","AMERICAS CATCH","420043",NA,NA,NA,NA,NA,NA,NA,NA,"","THE PLANT SYSTEM.  MS-GW-15113 & 16187",NA,NA,NA,NA,NA,NA,NA,"Sunflower Road Rt 1","Itta Bena","Leflore","MS",NA,"Sunflower Road Rt 1","Itta Bena","LEFLORE","MS",NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28099998831749,"MGD",NA,NA,NA,"E_110044471871","MS0044032","AMERICAS CATCH","SUNFLOWER ROAD RT 1","SUNFLOWER ROAD RT 1","OK","ITTA BENA","MS","LEFLORE","38941","GOOD","(662) 254-7200","33.540556","-90.396944","31171","SEAFOOD PRODUCT PREPARATION AND PACKAGING","NA","NA","NA","NA","NA","NA","NA","38941 _ (662) 254-7200","ITTA BENA_SUNFLOWER ROAD RT 1","FRS","FRS, NPDES","N","Mississippi","28","83","28083","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN",NA,"AMERICAS CATCH","AMERICAS CATCH","AMERICAS CATCH","420043",NA,NA,NA,NA,NA,NA,NA,NA,"","THE PLANT SYSTEM.  MS-GW-15113 & 16187",NA,NA,NA,NA,NA,NA,NA,"Sunflower Road Rt 1","Itta Bena","Leflore","MS",NA,"Sunflower Road Rt 1","Itta Bena","LEFLORE","MS",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164,"MGD",NA,NA,NA,"E_110044471871","MS0044032","AMERICAS CATCH","SUNFLOWER ROAD RT 1","SUNFLOWER ROAD RT 1","OK","ITTA BENA","MS","LEFLORE","38941","GOOD","(662) 254-7200","33.540556","-90.396944","31171","SEAFOOD PRODUCT PREPARATION AND PACKAGING","NA","NA","NA","NA","NA","NA","NA","38941 _ (662) 254-7200","ITTA BENA_SUNFLOWER ROAD RT 1","FRS","FRS, NPDES","N","Mississippi","28","83","28083","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN",NA,"AMERICAS CATCH","AMERICAS CATCH","AMERICAS CATCH","420043",NA,NA,NA,NA,NA,NA,NA,NA,"","THE PLANT SYSTEM.  MS-GW-15113 & 16187",NA,NA,NA,NA,NA,NA,NA,"Sunflower Road Rt 1","Itta Bena","Leflore","MS",NA,"Sunflower Road Rt 1","Itta Bena","LEFLORE","MS",NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193,"MGD",NA,NA,NA,"E_110044471871","MS0044032","AMERICAS CATCH","SUNFLOWER ROAD RT 1","SUNFLOWER ROAD RT 1","OK","ITTA BENA","MS","LEFLORE","38941","GOOD","(662) 254-7200","33.540556","-90.396944","31171","SEAFOOD PRODUCT PREPARATION AND PACKAGING","NA","NA","NA","NA","NA","NA","NA","38941 _ (662) 254-7200","ITTA BENA_SUNFLOWER ROAD RT 1","FRS","FRS, NPDES","N","Mississippi","28","83","28083","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN",NA,"AMERICAS CATCH","AMERICAS CATCH","AMERICAS CATCH","420043",NA,NA,NA,NA,NA,NA,NA,NA,"","THE PLANT SYSTEM.  MS-GW-15113 & 16187",NA,NA,NA,NA,NA,NA,NA,"Sunflower Road Rt 1","Itta Bena","Leflore","MS",NA,"Sunflower Road Rt 1","Itta Bena","LEFLORE","MS",NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266,"MGD",NA,NA,NA,"E_110044471871","MS0044032","AMERICAS CATCH","SUNFLOWER ROAD RT 1","SUNFLOWER ROAD RT 1","OK","ITTA BENA","MS","LEFLORE","38941","GOOD","(662) 254-7200","33.540556","-90.396944","31171","SEAFOOD PRODUCT PREPARATION AND PACKAGING","NA","NA","NA","NA","NA","NA","NA","38941 _ (662) 254-7200","ITTA BENA_SUNFLOWER ROAD RT 1","FRS","FRS, NPDES","N","Mississippi","28","83","28083","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN",NA,"AMERICAS CATCH","AMERICAS CATCH","AMERICAS CATCH","420043",NA,NA,NA,NA,NA,NA,NA,NA,"","THE PLANT SYSTEM.  MS-GW-15113 & 16187",NA,NA,NA,NA,NA,NA,NA,"Sunflower Road Rt 1","Itta Bena","Leflore","MS",NA,"Sunflower Road Rt 1","Itta Bena","LEFLORE","MS",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.261,"MGD",NA,NA,NA,"E_110044471871","MS0044032","AMERICAS CATCH","SUNFLOWER ROAD RT 1","SUNFLOWER ROAD RT 1","OK","ITTA BENA","MS","LEFLORE","38941","GOOD","(662) 254-7200","33.540556","-90.396944","31171","SEAFOOD PRODUCT PREPARATION AND PACKAGING","NA","NA","NA","NA","NA","NA","NA","38941 _ (662) 254-7200","ITTA BENA_SUNFLOWER ROAD RT 1","FRS","FRS, NPDES","N","Mississippi","28","83","28083","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN",NA,"AMERICAS CATCH","AMERICAS CATCH","AMERICAS CATCH","420043",NA,NA,NA,NA,NA,NA,NA,NA,"","THE PLANT SYSTEM.  MS-GW-15113 & 16187",NA,NA,NA,NA,NA,NA,NA,"Sunflower Road Rt 1","Itta Bena","Leflore","MS",NA,"Sunflower Road Rt 1","Itta Bena","LEFLORE","MS",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.407,"MGD",NA,NA,NA,"E_110044471871","MS0044032","AMERICAS CATCH","SUNFLOWER ROAD RT 1","SUNFLOWER ROAD RT 1","OK","ITTA BENA","MS","LEFLORE","38941","GOOD","(662) 254-7200","33.540556","-90.396944","31171","SEAFOOD PRODUCT PREPARATION AND PACKAGING","NA","NA","NA","NA","NA","NA","NA","38941 _ (662) 254-7200","ITTA BENA_SUNFLOWER ROAD RT 1","FRS","FRS, NPDES","N","Mississippi","28","83","28083","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN",NA,"AMERICAS CATCH","AMERICAS CATCH","AMERICAS CATCH","420043",NA,NA,NA,NA,NA,NA,NA,NA,"","THE PLANT SYSTEM.  MS-GW-15113 & 16187",NA,NA,NA,NA,NA,NA,NA,"Sunflower Road Rt 1","Itta Bena","Leflore","MS",NA,"Sunflower Road Rt 1","Itta Bena","LEFLORE","MS",NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.402,"MGD","Metered",NA,NA,"E_110044471871","MS0044032","AMERICAS CATCH","SUNFLOWER ROAD RT 1","SUNFLOWER ROAD RT 1","OK","ITTA BENA","MS","LEFLORE","38941","GOOD","(662) 254-7200","33.540556","-90.396944","31171","SEAFOOD PRODUCT PREPARATION AND PACKAGING","NA","NA","NA","NA","NA","NA","NA","38941 _ (662) 254-7200","ITTA BENA_SUNFLOWER ROAD RT 1","FRS","FRS, NPDES","N","Mississippi","28","83","28083","NA","East_South_Central","08","/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN",NA,"AMERICAS CATCH INCORPORATED 2",NA,NA,"420045",NA,NA,NA,NA,NA,NA,NA,NA,"","THE FARM (HATCHERY) SYSTEM.  MS-GW-39007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leflore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00700000021606684,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD","GW","IN",NA,"AMERICAS CATCH INCORPORATED 2",NA,NA,"420045",NA,NA,NA,NA,NA,NA,NA,NA,"","THE FARM (HATCHERY) SYSTEM.  MS-GW-39007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leflore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0109999999403954,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD","GW","IN",NA,"AMERICAS CATCH INCORPORATED 2",NA,NA,"420045",NA,NA,NA,NA,NA,NA,NA,NA,"","THE FARM (HATCHERY) SYSTEM.  MS-GW-39007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leflore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0120000001043081,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD","GW","IN",NA,"AMERICAS CATCH INCORPORATED 2",NA,NA,"420045",NA,NA,NA,NA,NA,NA,NA,NA,"","THE FARM (HATCHERY) SYSTEM.  MS-GW-39007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leflore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0189999993890524,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD","GW","IN",NA,"AMERICAS CATCH INCORPORATED 2",NA,NA,"420045",NA,NA,NA,NA,NA,NA,NA,NA,"","THE FARM (HATCHERY) SYSTEM.  MS-GW-39007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leflore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0149999996647239,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD","GW","IN",NA,"AMERICAS CATCH INCORPORATED 2",NA,NA,"420045",NA,NA,NA,NA,NA,NA,NA,NA,"","THE FARM (HATCHERY) SYSTEM.  MS-GW-39007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leflore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0140000004321337,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD","GW","IN",NA,"AMERICAS CATCH INCORPORATED 2",NA,NA,"420045",NA,NA,NA,NA,NA,NA,NA,NA,"","THE FARM (HATCHERY) SYSTEM.  MS-GW-39007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leflore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020000000949949,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD","GW","IN",NA,"AMERICAS CATCH INCORPORATED 2",NA,NA,"420045",NA,NA,NA,NA,NA,NA,NA,NA,"","THE FARM (HATCHERY) SYSTEM.  MS-GW-39007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leflore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD","GW","IN",NA,"AMERICAS CATCH INCORPORATED 2",NA,NA,"420045",NA,NA,NA,NA,NA,NA,NA,NA,"","THE FARM (HATCHERY) SYSTEM.  MS-GW-39007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leflore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD","GW","IN",NA,"AMERICAS CATCH INCORPORATED 2",NA,NA,"420045",NA,NA,NA,NA,NA,NA,NA,NA,"","THE FARM (HATCHERY) SYSTEM.  MS-GW-39007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leflore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD","GW","IN",NA,"AMERICAS CATCH INCORPORATED 2",NA,NA,"420045",NA,NA,NA,NA,NA,NA,NA,NA,"","THE FARM (HATCHERY) SYSTEM.  MS-GW-39007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leflore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
