"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","SourceNumber2","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","County2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","SITESELECTION_STATE_NAME","SITESELECTION_StateFIPS","SITESELECTION_CNTY_FIPS","SITESELECTION_ST_CNTY_FIPS","SITESELECTION_X","SITESELECTION_CDC_Region","SITESELECTION_huc2","DataSource"
"MN","WD",NA,"IN",NA,"NOREEN JOHN","NOREEN WELL","KNIFE RIVER",NA,"2016-0334",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,"1750 Industrial Park Road","Baxter","Pine","MN",NA,"1750 Industrial Park Road","Baxter","CROW WING","MN",NA,"45.916691","-92.826430999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P_26415","NA","KNIFE RIVER","1750 INDUSTRIAL PARK ROAD","1750 INDUSTRIAL PARK ROAD","OK","BAXTER","MN","CROW WING","56425","GOOD","(218) 829-4726","46.3494805","-94.2379893","327320","READY-MIX CONCRETE MANUFACTURING","3273","NA","25","NA","NA","NA","NA","56425 _ (218) 829-4726","BAXTER_1750 INDUSTRIAL PARK ROAD","PinPt","Pin, Bus","N","Minnesota","27","35","27035","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"NORTHERN CON AGG INCORPORATED","NORTHERN CON AGG INCORPORATED","NORTHERN CON AGG INCORPORATED",NA,"1994-4219",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,"3231 Fernbrook Lane N","Plymouth","Rock","MN",NA,"3231 Fernbrook Lane N","Plymouth","HENNEPIN","MN",NA,"43.675117","-96.181290000000004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110008870285","MNG490088","NORTHERN CON-AGG INC","3231 FERNBROOK LN N","3231 FERNBROOK LANE N","UPDATED","PLYMOUTH","MN","HENNEPIN","554475325","DIFF","NA","45.014564","-93.461437","NA","ASPHALT PAVING MIXTURES AND BLOCKS","2951","NA","NA","NA","NA","NA","NA","NA","PLYMOUTH_3231 FERNBROOK LANE N","FRS","FRS, NPDES","N","Minnesota","27","53","27053","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"NORTHERN CON AGG INCORPORATED","NORTHERN CON AGG INCORPORATED","NORTHERN CON AGG INCORPORATED",NA,"2009-0224",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,"3231 Fernbrook Lane N","Plymouth","Lyon","MN",NA,"3231 Fernbrook Lane N","Plymouth","HENNEPIN","MN",NA,"44.359786","-95.991896999999994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110008870285","MNG490088","NORTHERN CON-AGG INC","3231 FERNBROOK LN N","3231 FERNBROOK LANE N","UPDATED","PLYMOUTH","MN","HENNEPIN","554475325","DIFF","NA","45.014564","-93.461437","NA","ASPHALT PAVING MIXTURES AND BLOCKS","2951","NA","NA","NA","NA","NA","NA","NA","PLYMOUTH_3231 FERNBROOK LANE N","FRS","FRS, NPDES","N","Minnesota","27","53","27053","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"NORTHERN CON AGG INCORPORATED","NORTHERN CON AGG INCORPORATED","NORTHERN CON AGG INCORPORATED",NA,"2009-0675",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,"3231 Fernbrook Lane N","Plymouth","Lyon","MN",NA,"3231 Fernbrook Lane N","Plymouth","HENNEPIN","MN",NA,"44.359786","-95.991896999999994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110008870285","MNG490088","NORTHERN CON-AGG INC","3231 FERNBROOK LN N","3231 FERNBROOK LANE N","UPDATED","PLYMOUTH","MN","HENNEPIN","554475325","DIFF","NA","45.014564","-93.461437","NA","ASPHALT PAVING MIXTURES AND BLOCKS","2951","NA","NA","NA","NA","NA","NA","NA","PLYMOUTH_3231 FERNBROOK LANE N","FRS","FRS, NPDES","N","Minnesota","27","53","27053","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"NORTHERN IMPROVEMENT COMPANY","FELTON PIT","NORTHERN IMPROVEMENT COMPANY",NA,"1971-0309",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,"7610 50th Avenue S","Sabin","Clay","MN",NA,"7610 50th Avenue S","Sabin","CLAY","MN",NA,"47.041240000000002","-96.432710999999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110021097793 _OR_ E_110068462149","NA","NORTHERN IMPROVEMENT CO","7610 50TH AVE S","7610 50TH AVENUE S","UPDATED","SABIN","MN","CLAY","56580","GOOD","NA","46.818978112921 _OR_ NA","-96.639005517102 _OR_ NA","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","NA","SABIN_7610 50TH AVENUE S","census.csv _OR_ NA","FRS","Y","Minnesota _OR_ NA","27 _OR_ NA","27 _OR_ NA","27027 _OR_ NA","NA","West_North_Central _OR_ NA","09 _OR_ NA","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"NORTHERN IMPROVEMENT COMPANY","IKE S WASHING WELL","NORTHERN IMPROVEMENT COMPANY",NA,"2015-1991",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,"7610 50th Avenue S","Sabin","Clay","MN",NA,"7610 50th Avenue S","Sabin","CLAY","MN",NA,"46.968860999999997","-96.446544000000003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110021097793 _OR_ E_110068462149","NA","NORTHERN IMPROVEMENT CO","7610 50TH AVE S","7610 50TH AVENUE S","UPDATED","SABIN","MN","CLAY","56580","GOOD","NA","46.818978112921 _OR_ NA","-96.639005517102 _OR_ NA","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","NA","SABIN_7610 50TH AVENUE S","census.csv _OR_ NA","FRS","Y","Minnesota _OR_ NA","27 _OR_ NA","27 _OR_ NA","27027 _OR_ NA","NA","West_North_Central _OR_ NA","09 _OR_ NA","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"NORTHERN STAR COMPANY","NORTHERN STAR COMPANY","NORTHERN STAR COMPANY",NA,"2010-0316",NA,NA,NA,NA,NA,NA,"311","2000","Agricultural/Food Processing",NA,NA,NA,NA,NA,NA,NA,"3171 5th St Se.","Minneapolis","Carver","MN",NA,"3171 5th St Se.","Minneapolis","HENNEPIN","MN",NA,"44.852758999999999","-93.598175999999995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110000576760","NA","NORTHERN STAR CO","3171 5TH STREET S.E.","3171 5TH ST SE.","UPDATED","MINNEAPOLIS","MN","HENNEPIN","55414-3374","DIFF","(952) 258-4817","44.9726","-93.20773","311411","FROZEN FRUIT, JUICE, AND VEGETABLE MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","55414 _ (952) 258-4817","MINNEAPOLIS_3171 5TH ST SE.","FRS","FRS","N","Minnesota","27","53","27053","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"NORTHSHORE MINING COMPANY","LAKE SUPERIOR",NA,NA,"1947-0012",NA,NA,NA,NA,NA,NA,"21221","1010","Mine Processing (excludes sand/gravel)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake",NA,NA,NA,NA,NA,NA,NA,"47.276819000000003","-91.268848000000006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx"
"MN","WD",NA,"IN",NA,"NORTHSHORE MINING COMPANY","MILE POST 7",NA,NA,"1976-2052",NA,NA,NA,NA,NA,NA,"21221","1010","Mine Processing (excludes sand/gravel)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake",NA,NA,NA,NA,NA,NA,NA,"47.282187","-91.353436000000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx"
"MN","WD",NA,"IN",NA,"NORTHSTAR MATERIALS INCORPORATED","GL BBT","KNIFE RIVER MATERIALS",NA,"2005-1109",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,"4101 Bemidji Avenue N","Bemidji","Hubbard","MN",NA,"4101 Bemidji Avenue N","Bemidji","BELTRAMI","MN",NA,"47.394776","-94.768023999999997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P_684","MNG490038","NORTHSTAR MATERIALS, INC.","4101 BEMIDJI AVENUE NORTH","4101 BEMIDJI AVENUE N","UPDATED","BEMIDJI","MN","BELTRAMI","56601","GOOD","(218) 751-5413","47.5080302","-94.8751803","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING","3273","NA","300","NA","NA","NA","NA","56601 _ (218) 751-5413","BEMIDJI_4101 BEMIDJI AVENUE N","PinPt","Pin, Bus, FRS and/or NPDES","N","Minnesota","27","7","27007","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"NORTHSTAR MATERIALS INCORPORATED","GL BBT","KNIFE RIVER MATERIALS",NA,"2005-1109",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,"5151 Us Highway 2","Bemidji","Hubbard","MN",NA,"5151 Us Highway 2","Bemidji","BELTRAMI","MN",NA,"47.394776","-94.768023999999997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P_685","NA","NORTHSTAR MATERIALS, INC.","5151 US HIGHWAY 2","5151 US HIGHWAY 2","OK","BEMIDJI","MN","BELTRAMI","56601","GOOD","(218) 751-6241","47.5063271","-94.9504587","327320","READY-MIX CONCRETE MANUFACTURING","3273","NA","30","NA","NA","NA","NA","56601 _ (218) 751-6241","BEMIDJI_5151 US HIGHWAY 2","PinPt","Pin, Bus","N","Minnesota","27","7","27007","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"NORTHSTAR MATERIALS INCORPORATED","GL BBT","KNIFE RIVER MATERIALS",NA,"2005-1109",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,"5151 Us Highway 2 W","Bemidji","Hubbard","MN",NA,"5151 Us Highway 2 W","Bemidji","BELTRAMI","MN",NA,"47.394776","-94.768023999999997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P_686","NA","NORTHSTAR MATERIALS, INC.","5151 US HIGHWAY 2 WEST","5151 US HIGHWAY 2 W","UPDATED","BEMIDJI","MN","BELTRAMI","56601","GOOD","(218) 751-6215","47.5064266","-94.9508361","327390","OTHER CONCRETE PRODUCT MANUFACTURING","3272","NA","300","NA","NA","NA","NA","56601 _ (218) 751-6215","BEMIDJI_5151 US HIGHWAY 2 W","PinPt","Pin, FRS","N","Minnesota","27","7","27007","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"OLD DUTCH FOODS INCORPORATED","OLD DUTCH FOODS INCORPORATED","OLD DUTCH FOODS INCORPORATED",NA,"1967-0637",NA,NA,NA,NA,NA,NA,"311919","2096","Agricultural/Food Processing",NA,NA,NA,NA,NA,NA,NA,"2375 Terminal Road","Roseville","Ramsey","MN",NA,"2375 Terminal Road","Roseville","RAMSEY","MN",NA,"45.014735999999999","-93.200633999999994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P_37750","NA","OLD DUTCH FOODS, INC.","2375 TERMINAL ROAD","2375 TERMINAL ROAD","OK","ROSEVILLE","MN","RAMSEY","55113","GOOD","(651) 633-8810","45.0136396","-93.1990698","311919","OTHER SNACK FOOD MANUFACTURING","2096","NA","300","325","0","80428500","NA","55113 _ (651) 633-8810","ROSEVILLE_2375 TERMINAL ROAD","PinPt","Pin, Bus, DB","N","Minnesota","27","123","27123","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"OLD DUTCH FOODS INCORPORATED","OLD DUTCH FOODS INCORPORATED","OLD DUTCH FOODS INCORPORATED",NA,"1967-0637",NA,NA,NA,NA,NA,NA,"311919","2096","Agricultural/Food Processing",NA,NA,NA,NA,NA,NA,NA,"2375 Terminal Road","Saint Paul","Ramsey","MN",NA,"2375 Terminal Road","Saint Paul","RAMSEY","MN",NA,"45.014735999999999","-93.200633999999994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110003778797","NA","OLD DUTCH FOODS INC","2375 TERMINAL RD","2375 TERMINAL ROAD","UPDATED","SAINT PAUL","MN","RAMSEY","55113","GOOD","NA","NA","NA","311919","OTHER SNACK FOOD MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","NA","SAINT PAUL_2375 TERMINAL ROAD","NA","FRS","Y","NA","NA","NA","NA","NA","NA","NA","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"OLDCASTLE MATERIALS GROUP D B A SOUTHERN MINNESOTA CONSTRUCTION OMG MIDWEST DBA SOUTHERN MINNESOTA CONSTRUCTION COMPANY INCORPORATED OMG MIDWEST","DUNDAS WASH PLANT",NA,NA,"1990-5088",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rice",NA,NA,NA,NA,NA,NA,NA,"44.382368999999997","-93.247849000000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx"
"MN","WD",NA,"IN",NA,"OLDCASTLE MATERIALS GROUP DBA CHARD TILING AND EXCAVATING","EUREKA READY MIX","OMG MIDWEST DBA SOUTHERN MINNESOTA CONSTRUCTION COMPANY INCORPORATED ALLEN CLINT",NA,"2017-1559",NA,NA,NA,NA,NA,NA,"21232","1440","Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dakota",NA,NA,NA,NA,NA,NA,NA,"44.608336999999999","-93.168933999999993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx"
"MN","WD",NA,"IN",NA,"OMG MIDWEST","DAVIS PIT","OMG MIDWEST DBA SOUTHERN MINNESOTA CONSTRUCTION COMPANY INCORPORATED OLDCASTLE MATERIALS GROUP D B A SOUTHERN MINNESOTA CONSTRUCTION",NA,"2011-0432",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Le Sueur",NA,NA,NA,NA,NA,NA,NA,"44.300964","-93.953316999999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx"
"MN","WD",NA,"IN",NA,"OMG MIDWEST DBA SOUTHERN MINNESOTA CONSTRUCTION COMPANY INCORPORATED OLDCASTLE MATERIALS GROUP D B A SOUTHERN MINNESOTA CONSTRUCTION OMG MIDWEST","NEW ULM QUARTZITE QUARRY",NA,NA,"1997-4200",NA,NA,NA,NA,NA,NA,NA,NA,"Mine Processing (excludes sand/gravel)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nicollet",NA,NA,NA,NA,NA,NA,NA,"44.284737999999997","-94.398661000000004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx"
"MN","WD",NA,"IN",NA,"OMG MIDWEST DBA SOUTHERN MINNESOTA CONSTRUCTION COMPANY INCORPORATED OMG MIDWEST","KASOTA PLANT","OLDCASTLE MATERIALS GROUP D B A SOUTHERN MINNESOTA CONSTRUCTION",NA,"1971-1042",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Le Sueur",NA,NA,NA,NA,NA,NA,NA,"44.280698000000001","-93.966234999999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx"
"MN","WD",NA,"IN",NA,"OMG MIDWEST INCORPORATED DBA CHARD TILING AND EXCAVATION INCORPORATED","BERG PIT READY MIX WELL CHARD","ALLEN CLINT",NA,"2017-1721",NA,NA,NA,NA,NA,NA,"3273","3270","Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sibley",NA,NA,NA,NA,NA,NA,NA,"44.625641000000002","-93.854099000000005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MN","WD",NA,"IN",NA,"ORTH LYNN","ORTH SITE","KNIFE RIVER MATERIALS",NA,"2017-2886",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cass",NA,NA,NA,NA,NA,NA,NA,"46.783574999999999","-94.360027000000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx"
"MN","WD",NA,"IN",NA,"PACKAGING CORPORATION OF AMERICAN",NA,NA,NA,"1981-2065",NA,NA,NA,NA,NA,NA,"32212","2620","Industrial Process Cooling - Once Through",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Koochiching",NA,NA,NA,NA,NA,NA,NA,"48.607714999999999","-93.405032000000006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MN","WD",NA,"IN",NA,"PACKAGING CORPORATION OF AMERICAN",NA,NA,NA,"1981-2065",NA,NA,NA,NA,NA,NA,"32212","2620","Wood Products Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Koochiching",NA,NA,NA,NA,NA,NA,NA,"48.607714999999999","-93.405032000000006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MN","WD",NA,"IN",NA,"PAS ASSOCIATES AGGREGATE INDUSTRIES","NELSON RMC FACILITY",NA,NA,"2014-1661",NA,NA,NA,NA,NA,NA,"327","3200","Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,"44.789760999999999","-92.998407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MN","WD",NA,"IN",NA,"PAS ASSOCIATES AGGREGATE INDUSTRIES","NELSON RMC FACILITY",NA,NA,"2014-1661",NA,NA,NA,NA,NA,NA,"327","3200","Other Industrial Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,"44.789760999999999","-92.998407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
